id_komentar,author_name,text_display,Sentimen
UgylyT6ea5IYm9wGe0J4AaABAg,Agus Suryono,😅 gaya lo pengen pindah ibukota .... buat jamin rakyat 3 bulan aja kelabakan lo...  makanya kebijakan jangan asal jeplak broo. Komisi proyek masuk kantong pribadi . Giliran dikejar hutang luar negri ujung ujung tumpang tindih aturan... dikasih bunga kecil gak mau soalnya  komisi nya kecil dikasih bunga tinggi mau soalnya komisi nya juga tinggi..😅...# pengamat kelas teri yg pro rakyat... sory gua orang bodo. Soal nya gua sering di bodo bodoin... komentar bebas kan✌,-1.0
UgzrJuvvyoQ2YgoP99B4AaABAg,Upin & Ipin Fan,Nunggu ada pejabat tinggi kena korona mau tepuk tangan,-1.0
UgyskPfpVDL16_k68jd4AaABAg,Reza Gunawan,"Selamatkan perekonomian korbankan rakyat🤣🤣🤣 uuyyyyeeeyyyy
Ciyussss😁",-1.0
UgwxnCVf3BQV3CJanNJ4AaABAg,A.S ID,"komentar netizen di baca donk ah,,,,,ada betulnya juga netizen nih",0.0
UgxVowZSXNN9Xfl6Dhl4AaABAg,Ahmad,Ramadhan Di tutup Setelah Lebaran Dibuka kwkwkw laknat,0.0
UgyUYLaMc5_MYxI-M8N4AaABAg,Uhti Putri,Prasaan Dr dulu cuma gimic  doang.. Hasil noll... Nyesak saya dukung dulu..,-1.0
UgxaXbJNSyF1qi3mwQd4AaABAg,octa fitri,Berasa kita ada di maze kayak di film MAZE RUNNER.. seleksi alam yg akan kita hadapi di depan mata per juni 2020. Yg lolos adalah yg py imun bagus dan bedanya di film udah pake semi plasma darah percobaan. Kalau kita berjuang dg herd immunity tanpa ada tameng virus..,0.0
UgwneY2Fi1Vft_jafX54AaABAg,ban dam,"Gegabah sekali, pake ada segala new normal atau new world order lah",-1.0
UgwrInqi4BLjcmZfD8t4AaABAg,Endef,Hitung aja mulai 1 juni dgn kebijakan new normal ini korban corona akan smakin meningkat.,0.0
UgzKumvr2noSgiYLWPZ4AaABAg,ganda sinarna,New normal adalah kata PASRAH yg dikemas lebih AKADEMIS Padahal itu adalah bukti ketidakmampuan pemerintah dalam menghadapi PANDEMI ini !,-1.0
UgxJmc-c9vkCcYfHd-54AaABAg,rian ian,Sebenarnya pemerintah itu bingun antara dua pilihan..ekonomi atau menyelamatkan..kalau nyelamatkan pasti ekonomi ambruk kalau ambruk ya sa pejabatnya ga bisa makan tp kalau ekonomi di selamatkan masih ada bakal yg hidup ya walaupun banyak yg jadi korban tapi negara masoh bisa hidup,0.0
UgzEIS70VakHnXiH27N4AaABAg,kendy setya,Kenapa ngga ada yang karantina lokal ya? Kyk Tegal gitu,0.0
UgxN0yKCaIKZVE59ySh4AaABAg,Asraf Syahirul,Bisa ngaksih k mn'' gk bawa kertas...andai kertas itu di tulis...oleh juru tulis nya bertuliskan besok makan rendang pasti pk joko bilang besok makan rendang 🤣,-1.0
UgyohsBmPQbKMM4WpmR4AaABAg,iseng channel,Dia ga kesian apa sama dokter dan perawat kl sewaktu waktu pasien covid membludak gegara ini? Kl amit amit hal tsb sampai terjadi mau ngomong apa koe jok?,-1.0
Ugyc_RiDay_b-RWTK654AaABAg,milenium millenial,"Sekarang kita melawan dgn covid19.
Bukan kita berdamai dgn covid19.
Yang mana sblum nya kita lari dari covid19.
Jd kata berdamai itu sangat keliru pak Wiwi",0.0
Ugz7udI9zSdw53f0I0h4AaABAg,Putu Agus Faryastawan,"Kebijakan ini dibuat karena blm adanya vaksin dan obat, dan keadaan ekonomi indonesia melemah, jalan keluar akan selalu ada, jadi bersabarlah, smua usaha dikerahkan, sekarang tergantung kebiasaan kita akan menyelamatkan kita. Kalau kita kebiasaan buruk tdk cuci tngan tdk menjaga jarak dan sering melakukan hal buruk,, INILAH WAKTUNYA KITA BERUBAH JADI MANUSIA YG BERPERILAKU SEHAT DAN NORMAL, BKN PEMALAS, PEMABUK, NGUMBUL DAN NGEGOSIP HAL NGAK JELAS.  Semngat kalian para rakyat indonesia ini cukup sulit bagi MANUSIA YG NGAK BIASA MELAKUKAN HAL INI, so belajar menjalani, smoga bermanfaat, sesuai pepatah bersakit"" dahulu bersenang"" kemudian, makasih.",1.0
UgwuI2QCC8toxiA43n54AaABAg,agha ganendra,Ahirnya gk punya solusi kan?asal jgn blunder lg aja.,0.0
UgwUEcWwlx0zvcDR7_h4AaABAg,Antto van persie,"Kami rakyat Indonesia tidak takut corona, kami cuma takut kalau BPJS naik.",0.0
UgxuJJdMFD9m4EdDoCJ4AaABAg,Aji Saputro,"Ngga jelas lah, omongan sehalus apa juga kesannya ngebiarin alam yang menyeleksi, yang mati yaudah, yang ngga bagus. Tidak jelas emang ini",-1.0
UgwHcy5RJ857HXYhDhN4AaABAg,Ruben Fernando,Selama saya menyimak video ini tidak ada pernyataan yang resmi mengatakan bahwa tanggal 1 juni kegiatan new normal dimulai,0.0
UgwrYLdTY_RuIzLclB94AaABAg,nail art79,"Yng penting sdh kembali normal ,klu dikurung trs bisa2 byk orng yng stress kurang makan dan hiburan , masalh covid yng penting sudah di ingatkan jg kebersihan pemerintah lepas dr tanggung jwb menangani covid , klu trs2an ditutup imbasnya krisis ekonomi globalisasi",1.0
UgyUnUdg1sn0AhKhiSd4AaABAg,ANNISA HIYALMAWA,"Sok sokan dia yg punya ide pdahal meniru negara lain, sbelum pakde mikir negara lain udh duluan. karna memutuskan rantai covidcorona tdk akan bsa d prediksi. Salam hidup sehat",-1.0
UgzCF0VKhuNi6Zk5T8B4AaABAg,OTT 98,Bentuk jalan pintas dan lepas tangan pemerintah,-1.0
Ugwy9W96IC0vTEgSV494AaABAg,Inori Angga,"Di lockdown nambah orang yang terjangkit 100+. Setelah aturan baru,berapa yak?...",0.0
UgzOSCNt2INPETBDJaR4AaABAg,sakurai yuuto,"Wkwkwkwk ngocol tatanan baru 
(Illuminati)",0.0
UgzC8xxExKQNYDcrvWt4AaABAg,Muhammad Ilyas,"Serba terlambat , kenapa ga dari awal di terapkan 😂😅 koplak Indonesia ku .",-1.0
UgxxJUSF_ORCSFMmKAd4AaABAg,anan maruf,"Keselamata negara dn bangsa nya tergantung keyakinan ke Imanan diri manusia ke pda Allah,agar mata batin nya terbuka untuk menyelamat kn kehidupan negara dn bangsanya,semoga di sadar kn Allah ,agar keimanan dn keyakinan nya tidak kepada corona ,hanya kepada Allah yg akan menyelamat kn di dunia ini ,semoga mata hitinya kebuka untuk keselamatan manusia ,Amin.",0.0
Ugx365vmsDfi7Z5c1D54AaABAg,AnaK KaMpUnG,"Semoga imun orang bekasi kuatt ..
  Corona berbahaya , jngan beradaptasi oyy..
 Taruhannya nyawa😂😂😂",0.0
UgzqlceXroyxCikQFbt4AaABAg,steeven coogan,Kecepatan bilang tatanan baru orang Penyebaran Aja masih tanda tanya. Jangan kasih harapan palsu ke masyarakat terus. Yg harusnya di kasih tau itu penegakan tegas PSBB dengan sinergi TNI POLRI jadi masyarakat bisa mematuhi. Juga bagaimana pangan distribusi bisa diamankan pemerintah jadi rakyat gak perlu takut gak bisa makan.,-1.0
Ugwsd1d-puLmkAHB22p4AaABAg,Innocent Hand,Bilang aj new world order ahhh..malu2 kalean elite politik.,0.0
Ugw3txCq3oIsX88gJdJ4AaABAg,Dhanesh Shaquille Hadi,Lha Masjid kapan di buka kembali u/ sholat berjamaah seperti pada umumnya..!?,-1.0
Ugx3NpBGU5najn7SJkd4AaABAg,Ridwan W,Ga dftar ulang si rusak tatanan jadinya 😂,0.0
UgyPHlSOckecZh-MRrJ4AaABAg,FanSKY daily,Negeri di ujung tanduk👍tolong selamatkan generasi kami,-1.0
Ugz7rF4s_WJtyr4auvh4AaABAg,zeko case,"Gmn rakyat mau disiplin, wong rakyat jadi korban konspirasi.
Dri RS aja banyak bohong ny tntang covid. Tolong di periksa yg bener jgn asal vonis covid aja",-1.0
UgzLRcHrpiIALlDZImx4AaABAg,Lupagwbro,"Memperbaiki ekonomi? Okelah
Tp inget janjinya ya pak",0.0
UgyUBr2xJvjNZ3iRlw94AaABAg,Agus Utama,"Presiden bagus bisa sangat buruk Dimata masyarakat,kalau menteri nya dan bawahannya low skill..Jokowi berani pasang badan sama keputusan yg disampaikan nya..meskipun keputusan itu tidak 100% dari Jokowi sendiri...",0.0
UgzSmoxaAgfKhBU2ibB4AaABAg,putra papua,Mall di buka terminal di buka tempat2 ibadah di tutup,-1.0
Ugx9ZZqajJwWZVhunzx4AaABAg,Ari Aryanti,"DUTA MALL TAPI MASJID TIDAK DIIZINKAN.
HADAHULLAH PAK,
SEMOGA ALLAH MEMBERIKANMU HIDAYAH 🙏🏻
mampir mampir pak ke instagram siapa tau mau berbincang dengan otak yang dingin 🙏🏻

Ig. ariaryanti12",-1.0
Ugy7uTexmF8D02useR94AaABAg,Indri Ramadhini P,"Nggak perlu saling menyalahkan. Kalian rakyat juga Suka plin plan. Kalau pemerintah belum membuat kebijakan kalian pada protes, takut covid menyebar. Sudah dibuat kebijakan psbb, kalian mengeluh nggak bisa dagang, kerja, cari duit.  Masih psbb aja ekonomi udah anjlok kalian pada protes, apalagi lockdown. Dengan tipikal masyarakat kita yg susah diatur. Pada akhirnya penjarahan tidak terelakkan. Eh, udah dibikin pun kebijakan malah kalian sendiri yg langgar dengan berkerumun beli baju lebaran, pergi jalan-jalan. Malah salahin mall nya buka, kalau bisa berpikir kan kita juga bisa mengambil keputusan untuk tidak memaksakan diri pergi ke mall berdesakan beli baju lebaran. Selama ini kalian memihak hanya pedagang kecil, umkm, pedagang pasar. Kalian pikir dalam satu mall itu nggak ada pekerjanya? Belum lagi yg sewa tempat di mall yg biayanya banyak. Intinya yg kena dampak bukan cuma kita aja. Jangan lah playing victim. Hampir semua pihak terkena dampak covid ini. Seluruh dunia juga merasakan hal seperti kita. Yang penting disiplin dan sabar. Kalau mau nyalahin, salahin tuh virus. Semua kan gara2 dia. Jangan dikit2 pemerintah terus yg salah. Berkaca lah sama diri sendiri. Thanks",0.0
UgywjG-OB_gB5FkX4hd4AaABAg,salwa naurah,Ini serius kan...gak prank lagi kah?? capek om kena prank terus,-1.0
Ugw1rb2olxoV56mLj114AaABAg,Iyut Sai94,Tatanan Dunia baru sunda empire akhirnya dipakai🤣🤣🤣,0.0
Ugz6Fr-3fBhacVICzI94AaABAg,WonGelam Official,"New normal


Terserah loe aja deh!!
Yang paling penting tolong pikirkan rakyat biasa yang hanya mampuh berjualan sederhana (contoh) pedagang kaki lima jika psbb masih berlanjut raykat biasa bisa makan apa ??",0.0
Ugz84ROnk8EnBdcQKXZ4AaABAg,DETO TODE,"virus corona ini masih mewabah,jadi setelah menerapkan peraturan baru tapi nggak dipatuhi konsekuensinya makin banyak tubuh yang dimasuki virus corona ini,semakin bertambah terus yang meninggal karena virus corona ini",0.0
Ugwh5jkmqLlgCH05HlN4AaABAg,Febriani Indah2000,Semoga covid 19 cepat berlalu. Aamiinn. Makasih.,1.0
UgxMTPfrXPAgWpoWeVd4AaABAg,K.B.G GAMER,SELEKSI ALAM DAN HUKUM RIMBA SIAPA YANG KUAT DIA YANG BISA HIDUP WKWKWK,0.0
UgyB6InxafL5Z0Kek4B4AaABAg,TUHAN YESUS,"PAK MASALAH NYA BUKAN EKONOMI TAPI CORONA ..
SEHARUS NYA JURUS PAMUNGKAS LAWAN CORONA..🏳️😏😏😏",-1.0
Ugw9cztO9KJTQ--0bNd4AaABAg,sentralmusik 2018,Percaya sama allah saja..keadilan di indonesia mah gak ada..nol pisan koruptor doang yg makin banyak,-1.0
UgxmaFO3Itc3AEscHJ54AaABAg,ZAM GUCCI,Serius...!! Gak simpati lihat si anu berbicara lg..,-1.0
Ugwv4HqDAVvAdd7vREZ4AaABAg,Pramono Sugeng,"Mustahil pemipin yg pembohong dan plonga plongo bisa menyelamatkan NKRI, menghancurkan NKRI itu pasti.",-1.0
Ugz7M3VZb2NHDvwp1PZ4AaABAg,Mawar putih,"Bandara cepat buka dong pak presiden, saya yang dari papua ingin pulang kebanten 😭😭",-1.0
Ugxzplt77lstQFhgUy94AaABAg,Dwi Nuryani,Siapapun presidenya tetap mumet bosku...,0.0
UgwtkBNdiBN4uhUxwLB4AaABAg,j3fron,"Hm.... Kata ""catat""
Identik dgn ""prank"" kmarin2....
Abis ini naiiiik semua, 
Wkwkwkwkw",0.0
Ugx01ZE--NMdQNTkku54AaABAg,Ulin Nikmah,"Ga mau keluar biaya untuk rakyat, takut kekuasaanya runtuh ya rakyat  yg d jadikan tumbal buat duel sama corona....",-1.0
UgzT48cX4uttRZLMoAR4AaABAg,Toleh Wardoyo,Suruh bantu ibu siti mantan menkes untuk rakyat,0.0
UgyCm1OuL2f0-8EykKp4AaABAg,runtu valdy,"Intinya sekarang yang kuat bisa bertahan yang lemah sebaliknya... Biar hukum alam yang men
nentukan..",0.0
Ugwsit34wqgpHACenMl4AaABAg,Fajar adi Nugroho,New normal ap karna perekonomiannya udh trus merosot....😜😜😜,0.0
UgzeFITxz-rPTuBc5Zh4AaABAg,Bocah Rewel,"Indonesia darurat ke tergantungan corona.    Ingat !! Corona itu untuk dilawan, bukan untuk ditakuti, smakin kalian takut semakin pula kalian berhalusinasi dan semakin menderita, kita punya tuhan, percayalah tak selamanya virus ini berada di negara kita,  lihatlah negara” laen mereka menutupi / tdk mempublikasikan dan tdk mengkait”an sgla penyakit yg tensi suhu badan yg pnas dan yg ditakuti itu smoanya real virus corona,     Kalo kalian masih berhalusinasi dan ketakutan menganggap virus itu masih ada disekitar kalian, maka kalian akan menambah daftar panjang penderitaanmu,  pilih jatuh terinjak corona apa bangkit melawan corona,   Corona memang ada , tp rasa ketakutanmu jangan pernah mengada” corona,",0.0
UgxIj9fgLbd_hX7A5Nh4AaABAg,channel nostalgila,"Wkwkwk 🤣🤣
Udah terima aja tantangan dari JRX 🤣🤣
Gak berani ya ? Ya udah kalo gak berani buat aja video di YouTube itung"" ada konten sekaligus nyari subscribers dan viewer..Wkwkwk 🤣🤣
Coba aja wabah kelaparan itu yg keserang para pejabat/penguasa/elit politik pasti juga jadi pandemi
Berhubung mereka aman dari kelaparan jadi ya itu bagian untuk orang miskin",-1.0
UgwvoBhQDjLw8exFHOF4AaABAg,fahmi wijaya,"Saya takut, 
Ini Herd immunity dibungkus dengan kata new normal 😢
Saya ga mau terinfeksi virus, saya ga mau mati, tolong saya dan keluarga saya 😢😭",-1.0
UgyEF7H_mPRnZuBWMsV4AaABAg,N.T Wibowo,"Gak konsisten..knpa gak dri awal aja,gak usah ada libur2..terlanjur yg kerja pada di phk/di rumahin.udah tau.positif covid tiap hari makin menggila,",-1.0
UgwyjRvq6ZxRA60gBCZ4AaABAg,Ali Akbar,"Ngomong soal disiplin...kenapa selalu rakyat yg disoroti...padahal pemerintah sendiri jauh lebih parah tingkat disiplinnya...salah satu contohnya konser BPIP, pengabaian putusan MA soal iuran BPJS dsb",-1.0
Ugx7qNSMUVuanYZTQ_l4AaABAg,Gorila Nakal,"Takut massa demo protes pemerintah setelah menahan diri di bulan Ramadhan puasa, dimunculin deh new normal nyebar aparat buat bubarin konsentrasi masyarakat,.",-1.0
Ugw5pZV-5gCLUuN8Lzl4AaABAg,Basuki Azzah,"Parah parah parah yg dihancurkan keagamaan kesopanan kepandaian,,dan pembodohan dimana-mana ,,agama diacuhkan,,sungguh negara luar biasa ,,kambing-kambing hitam sudah tersebar ke seluruh pelosok negri..",-1.0
UgxbDuRf9Ov9L_E1sT14AaABAg,Sabrina yuriko Al hidayat,"Coba menkes nya msh ibu siti fadilah pasti si pembisnis gk akan naikan nominal angka angka angka angka,
Semoga cuma angka bukan korban,",-1.0
UgwrNtvc_4XWiEZqKQl4AaABAg,BungRudi Gledek07,"Resepsi pernikahan di buka kembali ya Pak, supaya saya sebagai pekerja Dekorasi Pengantin, beraktivitas lagi agar dapat pengasilan demi kebutuhan hidup sehari-hari.
Semangat Pak Jokowi untuk Indonesia Tercinta.",1.0
UgzpneR3GA2-AAv60IN4AaABAg,Farhan Harsono,Jangan kan ke mall pak.  Tolong pikirkan transportasi umum dan ojek online gimana penerapan New Normal,-1.0
UgyLJE9DOWYkm-cx5kN4AaABAg,sehari gayi,"Yg punya riwayat penyakit rawan diserang virus ini telah dikorbankan 😁😁😁
Kembali ke yg kuat bertahan yg lemah mati .",0.0
UgyNK8YIqj0-kREFAqx4AaABAg,BLUEMX JUPITER INDONESIA,"GK punya pendirian,aturan yg berubah ubah",-1.0
Ugx2O47n1Zko5RFh2sp4AaABAg,Alfa Abg,Alhamdulillah semoga roda kehidupan kembali normal.amin,1.0
UgwXfF0ClhuAZU3JTFl4AaABAg,Deja Vu 28,Drpd ekonomi anjlok dan lengser lbh baik rakyat yg mati..kan ada yg lahir lagi..Klw bayar hidup rakyat di rumah aja jg gk ada duit...Dungu Part 2,-1.0
UgzP7BJqUx2kP9Xx5kh4AaABAg,Vanessa Cahya pratama,"Coba dilonggarkan pasti akan berkurang drastis kasus corona,",0.0
UgzA6sjEy0CZ-l8wtXp4AaABAg,Luky halilintar,Yg komen negatif belom pada ngerti mksd.a,0.0
UgxND9LrbV0dYpDY2JR4AaABAg,ilham miftha faiz,TNI dipakai untuk internal pak gk untuk keamanan eksternal nih?,0.0
Ugz-f4SC9nrpD1yUXcR4AaABAg,Firman Akbarruddin,"Wait. TATANAN BARU DI MASA PANDEMI,apakah TATANAN BARU ini hanya di MASA PANDEMI atau SELAMANYA? Mohon dijawab bagi yang paham hehe Matur Suwun temen temen ☺️",0.0
UgzS5kNmcFlr3lUWaSN4AaABAg,Jitu Halomoan Lumbantoruan,Asal jujur saja akan keterbukaan data. Perhari brp yg di test dan brp yg kena. Mohon kedepan utk tetap jujur jika benar2 di buka,0.0
UgyIZ-Bb9r22DehXKUF4AaABAg,Ithonkz,Lagi keputusan yg bikin bingung..dengan cara yg membingungkan buat kalian yg bingung.. 🐂💨💨,-1.0
UgxOhqNM5NAmm_SU7bt4AaABAg,zman craft,Gw msh rada2 ngeri.. Sumpah.. Mending stay at home apapun yg terjadi agar tdk terjadi mati konyol,0.0
UgwTO7dCNryce0J3FtF4AaABAg,Anton Amarulloh,Psbb masih ber bentrok kan dengan New Normal,0.0
UgzE0yaiHlh19IZEu_94AaABAg,Ryan RZQ,"Kok sebutannya ""tatanan baru"" ya.. curiga sama dgn ""the world new order"" -nya loji Freemason & Illuminati..
Semoga saya salah dan itu hanya istilah aja",0.0
Ugyd0OH6CVVEktwSIRV4AaABAg,Fikry Adia,Selamatkan ekonomi tapi mematikan rakyat wkakekkwkKkwkakwkakwkakkwkakwkawkakkwkakwkakwkkakwkakwkkakwkakwkskkwkakwkskwkwkwkwkwkkwkwkwkwkwkwkwkwwlkwkwkwkw,-1.0
UgzJnisUMCpgG1D3zRt4AaABAg,Yudi Gunawan,"Ya Allah ya Tuhan, Jadikanlah saya presiden suatu saat nanti...",0.0
UgxPeG4UZCf8KECwE-J4AaABAg,RAHMAN NAIZAL,Pulang k Solo ko bisa ya hehe gak di karantina lagi,0.0
UgxtlEWFFLALWyB0R_J4AaABAg,Pejalan Murah,"Kembali ke Normal, smga ketakutan jga hilang.. ttp waspada..🙏💪",1.0
Ugz7xanJkqW9AXKLwot4AaABAg,Aries Chanel,"Kasian yang sudah di PHK dimana"" 😂
Alangkah lucunya negeri ini 😌",-1.0
UgyITFIhi5t9uAqtyzl4AaABAg,Anto Barca,"Ngeprank lgi.
Besok besok peraturanya juga berubah",-1.0
Ugw3dsUT8WSfAO0Arq54AaABAg,the shantos,Klau ada yg ngk disiplin ya seret saja atau hantam pke rotan sperti di India.,0.0
UgxFsPhaQZH1My2a60p4AaABAg,iky svoi,bikin keder lagi kebijakannya...sekarep mu dahh.,-1.0
UgzbmD7AM7sbeecaMi54AaABAg,Aat Supriawijaya,Belum waktunya pusat perbelanjaan dibuka ....tetap akan menjadi kerumunan manusia ...sabar ...sabar ...belajar ke vietnam ....,-1.0
UgzFeMEuJfMq8rn7UYV4AaABAg,Slaine Troyard,"Bodo amat, dari awal ekonomi dan ekonomi.. coba dari awal udah lockdown sblm menyebar pasti yg masyarakat udah bisa tenang... Stupidity Wtf",-1.0
UgwWMIchOhOoeohA_TB4AaABAg,Jasta Jasta,Masyarakat sdh disiplin. .jija tak dusiplin krn perut kami lapar...tak punya uang......,-1.0
Ugyl_0tOzn96OGCIQSJ4AaABAg,Trending channel,"Tuh orang2 cina yg hrus di siplin, kalian nyuruh rakyat di siplin, tapi kalian tidak di siplin dalam kepemrintahan demi keuntungan pribadi merugikan rakyat",-1.0
Ugxu1we6unPKUJFplfN4AaABAg,Angry Bird,Diskusi aja dgn sunda empire Tatanan prettt,0.0
Ugz506TNh1U3aEIb06x4AaABAg,trending Official,"Saya kurang faham pak presiden pidato,..tolong jelasin  temen"" apa mksudnya? Dari dlu gk mudeng saya +62 kepo",0.0
Ugzp3oQgjlI6L1TBwwd4AaABAg,Assault GamingYT,"mohon maaf mau tanya ?
 katanya dilarang bergerombol ..tp dsitu kok pada bergerombol ya ? 
jdi bingung ..
apakah khusus orng trtentu kah yang boleh bergerombol ?",0.0
UgwanFm6mk-VcYLvkjV4AaABAg,Nyonya Sulikah,Peraturan sama praktek lapangan jauh berbeda .. Praktek lapangan lebih arogan  kususnya kamtibmas ( pol  PP ),-1.0
UgyQp9vZm3LdI9K1Vtp4AaABAg,Abbie Ramadhanu,"Gaada etikanya jadi org, ngomong ora ada salam²nya wkwkwk",0.0
Ugyf1JIO3X7DVxYV_Z14AaABAg,Andy Kebho,Mari kita kembali beribadah sholat ke mushola dan masjid...mari kita kembali berjamaah karna dengan berjamaah amal ibadah akan di gandakan,1.0
UgwvBP3nsk5wpqB6UpR4AaABAg,Riza Zulfa,Mari semua warga negara taat aturan pemerintah..,1.0
UgwOTUM3aOYbeolFUM14AaABAg,Yostesarandi Saputra,"Semoga apa yang bapak laksanakan program nya tidak sia"" lagi .",1.0
Ugzd3mdUXlSRqYhjukN4AaABAg,video ora Danta,"# JUJUR ITU HEBAT
usahakan juga semua Agama bebas menggunakan tempat ibadah nya... jngan cuma mall aja Bos.. 🤔🤷🤦🏻‍♀️
Hidup itu di bawa enjoy aja
Respect, staying in God and spirit.
# positif thinking aje",1.0
UgwnBE0SZdZAVVFHVoF4AaABAg,Srihadi Abang penatas,"Kalo dulu THN 94-95. Instruksi Soeharto untuk gerakan disiplin nasional  sukses aja,,pasti mudah buat rakyat jalanin psbb nya",0.0
UgymWOKnEKkDHHjLzw54AaABAg,memoris 16,"Teringat kembali pertanyaan pak Anis ""lokcdown Jakarta""



🤔🤔🤔",0.0
UgyhwQRYnMd45OgTAdV4AaABAg,Uto Lodaya,Klo baca TATANAN inget omongan si rangga sunda empire🤣,0.0
UgxlX3w7SdH-HTzg0HJ4AaABAg,Tika Sanders,Semoga bpk presiden. tetap sehat walafiat. kami sekeluarga selalu mencintai anda ❤️❤️Thank you for all the best for Indonesiaku. and God bless you! Amen,1.0
UgwPdQKIpyCJTNtEkfN4AaABAg,Jagad Satria,"Lebih penting menyelamatkan ekonomi apa nyawa rakyat
Rakyat sekarang dikarantina
Bantuan salah sasaran membuat rakyat menderita dan mati pelan pelan
Pemerintah membuat aturan tapi tidak membuat solusi
Yang kami butuhkan solusi 
Bukan aturan"" yang mempersulit",-1.0
UgykE9qe4EjQsaBTC4l4AaABAg,Ardi Ansah,"Mall di buk pasar di buka dan mari kita sobek tulisan di depan gerbang tempat ibadah kita ,",0.0
UgztxYSmWgcyLe_Q_St4AaABAg,YOVA ANDREAN MARDI YUNIAR,Selamat membeli sarung tangan menjaga dari Corona  = nambah uang slurrr  buat yang produksi,0.0
UgyQo73o8fTdHovjw9J4AaABAg,Jan Ajah,"Negara paling aneh di dunia...
Pemerintah yang paling aneh di dunia...",-1.0
UgwmNgz0lKo2QYz0in94AaABAg,Mako's TV,"Ya normal juga gpp lah lagi korona penyakit nyambung terus bisa berhenti total cuma dengan vaksin, sedangkan vaksinnya aja ngga tau kapan ketemu, mau 1tahun diem di rumah juga pun ngga akan kelar korona, yang penting kita jaga diri masing masing pakai masker jaga jarak cuci tangan dll, manusia ga bisa diem terus menerus, butuh aktifitas butuh cari pangan, berdoa aja agar tetap selamat dan jaga diri masing masing sampai vaksin di temukan.",1.0
Ugx_DvRaQgmTuk9Ht4Z4AaABAg,Aidil Fajar,"Habib bahar di tangkap gara-gara melanggar psbb.
Lah pemerintah sendiri melanggar aturannya gak ada yg dapat sangsi.
Negara dagelan memang nih.",-1.0
UgyPWn5r4YdNhwVca8J4AaABAg,Syifha Kamilah,Yang dibawah tergantung yg diatas. Klo diatas ngasih contoh bner.. Yg bwah bisa lebih bener. Jgn ngarepin yg dibawqh bisa diatur klo yg ngatur ya  aj smeraut. Mesjid ditutup.. Tpi mol dibuka ap mksd ya dasar pemimpin kafir.,-1.0
UgzEH1DjIhIxn6HfjWp4AaABAg,Fitra Rizky Ramadhan,Haduhh.. yg ga ikutan milih jadi ikut kena dampak kebijakannya,-1.0
UgyGvrGXY8yqsHWiKJV4AaABAg,Ahmad Suarez,New normal adalah istilah lain dari gagal,-1.0
UgyMKaRrPzyqFZGkY5N4AaABAg,Aratici design,New normal with revolusi mental... Mind blowing!!!,1.0
UgwktFHU80x2JVQdujR4AaABAg,Opung Luhut,"Jangan serius amat tanggapi nya, siapa tau lagi nge prank lagi dia...",0.0
UgzTyt4PPwJNAu4OQUh4AaABAg,mangda febesa,"Gw seh berharap MESJID jg di buka buat sholat berjamaah, karna untuk masuk mesjid syaratnya bersih bersuci atau wudhu, yg di cuci bukan cm tangan doang dri ujung kepala sampe ujung kaki, buka Alas kaki, pakaian rapih dan sopan..
Coba klo ke mall, Pernah ga kalian ngeliat orang klo mau masuk mall, wudhu dlu cuci dri ujung kepala sampe ujung kaki, trus buka Alas kaki.??
Tp kenapa setiap ada sholat berjamaah yg viral pasti diberitakan ada yg positif..
Tp klo belanja ke mall berjamaah pasti 0 kasus..why..?",0.0
